Order_ID,Customer_Age,Customer_Type,Restaurant_Type,Cuisine_Type,Delivery_Distance_KM,Delivery_Time_Min,Order_Value_USD,Item_Count,Weather_Condition,Traffic_Level,Customer_Rating,Complaint_Flag,Refund_Flag,Revenue_USD,Profit_USD,City,Month,Quarter,Demand_Score,Churn_Risk
ORD0079789,60,Returning,Cloud Kitchen,Indian,5.15,48,146.65,11,Sunny,High,4.2,0,0,34.83,173.11,Mumbai,1,1,20.07,32.83
ORD0079790,31,New,Cafe,Italian,17.28,95,70.05,9,Sunny,Low,3.9,0,0,327.95,53.95,Sydney,8,3,20.65,48.45
ORD0079791,39,Returning,Fast Food,Chinese,5.52,85,145.54,11,Stormy,Medium,3.4,0,0,303.5,159.97,London,1,1,94.98,56.8
ORD0079792,22,Returning,Fast Food,Indian,23.51,85,191.28,1,Stormy,Low,1.2,0,0,211.75,45.31,Mumbai,1,1,13.18,27.99
ORD0079793,32,Returning,Cafe,Mexican,15.49,64,46.34,8,Rainy,High,4.9,0,0,72.47,36.67,New York,2,1,91.1,9.38
ORD0079794,24,New,Restaurant,Italian,9.86,94,41.9,14,Stormy,Low,4.5,0,0,331.54,27.33,London,10,4,87.89,4.89
ORD0079795,39,New,Restaurant,Mexican,19.31,25,232.89,3,Rainy,High,3.1,0,0,259.5,27.12,Mumbai,10,4,28.81,69.17
ORD0079796,29,Premium,Restaurant,Italian,2.44,92,142.85,2,Sunny,High,3.8,0,0,406.92,-7.33,New York,1,1,49.58,41.93
ORD0079797,50,Premium,Restaurant,Mexican,4.5,62,86.35,2,Stormy,Low,1.3,0,0,222.56,34.91,Singapore,10,4,57.42,97.86
ORD0079798,22,Premium,Fast Food,Chinese,22.03,40,17.68,14,Rainy,High,2.1,0,0,409.48,169.82,Mumbai,11,4,44.09,80.67
ORD0079799,50,Premium,Fast Food,Chinese,24.24,95,293.48,11,Sunny,Medium,3.7,0,0,390.71,41.05,New York,8,3,91.57,60.46
ORD0079800,60,Premium,Cloud Kitchen,Mexican,16.79,57,106.03,3,Rainy,Medium,2.4,0,0,15.63,182.54,New York,10,4,72.39,99.15
ORD0079801,45,Returning,Fast Food,Italian,10.4,56,299.62,1,Stormy,High,1.7,0,0,194.43,103.34,Sydney,10,4,53.66,22.92
ORD0079802,53,Premium,Restaurant,Chinese,23.83,109,38.54,13,Rainy,Low,3.3,0,0,33.33,-13.92,Singapore,7,3,61.32,25.44
ORD0079803,32,New,Cafe,Italian,6.38,109,7.72,12,Stormy,High,4.1,0,0,224.09,162.47,New York,6,2,15.37,4.3
ORD0079804,56,New,Cafe,Italian,0.78,21,96.64,7,Sunny,Medium,1.7,0,0,146.06,-18.01,New York,12,4,36.96,84.72
ORD0079805,34,Returning,Restaurant,Indian,11.16,118,215.23,10,Sunny,High,4.9,0,0,224.21,149.38,Mumbai,6,2,6.97,64.89
ORD0079806,40,Returning,Cloud Kitchen,Indian,23.74,94,138.69,3,Rainy,Medium,2.7,1,1,415.62,138.04,Sydney,10,4,6.58,68.28
ORD0079807,62,Returning,Cafe,Italian,24,96,104.93,1,Rainy,High,3.4,0,0,432.67,188.08,Mumbai,11,4,0.15,50.01
ORD0079808,68,New,Restaurant,Mexican,15.79,15,202.22,5,Rainy,Low,4.8,1,0,285.56,37.7,New York,8,3,22.12,1.57
ORD0079809,49,Returning,Fast Food,Italian,20.29,83,265.49,5,Sunny,Medium,1.6,0,1,486.76,136.53,Mumbai,4,2,86.07,54.44
ORD0079810,63,Premium,Cloud Kitchen,Mexican,18.43,61,153.73,8,Rainy,Medium,2.6,0,0,80.38,55.57,Sydney,10,4,50.66,41.11
ORD0079811,30,New,Restaurant,Indian,24.97,66,181.87,1,Stormy,Medium,1.1,0,0,67.76,160.74,Singapore,3,1,44.05,66.82
ORD0079812,40,Returning,Cloud Kitchen,Indian,11.29,117,234.32,13,Cloudy,Medium,4.4,0,0,373.56,111.78,Singapore,4,2,4.12,92.56
ORD0079813,35,New,Cafe,Italian,3.45,26,39.85,7,Stormy,High,4.1,0,0,449.06,136.43,London,3,1,86.34,29.6
ORD0079814,45,New,Cafe,Indian,0.95,14,231.25,9,Stormy,Medium,3.6,0,0,456.19,4.74,Mumbai,12,4,64.32,34.97
ORD0079815,60,Returning,Restaurant,Chinese,6.08,87,182.15,14,Stormy,Low,3.6,0,0,259.4,-8.5,Mumbai,9,3,19.77,30.8
ORD0079816,40,Premium,Fast Food,Indian,19.66,85,5.32,14,Cloudy,High,3.1,0,0,486.3,128.91,New York,11,4,10.01,97.51
ORD0079817,74,New,Cloud Kitchen,Italian,6.63,90,65.75,2,Cloudy,Medium,3.6,1,0,440.8,63.09,Sydney,8,3,85.78,8.73
ORD0079818,58,New,Cafe,Indian,3.25,32,249.44,14,Cloudy,High,4.7,0,0,372.1,17.77,Sydney,9,3,17.54,0.99
ORD0079819,72,Returning,Cafe,Italian,13.51,12,199.95,3,Stormy,High,3.2,0,0,391.24,21.82,Singapore,12,4,97.02,16.48
ORD0079820,21,Premium,Cafe,Indian,14.32,51,106.13,13,Cloudy,High,4.4,0,0,186.77,78.11,Singapore,6,2,71.5,99.46
ORD0079821,24,New,Cafe,Italian,21.04,45,17.49,3,Sunny,High,4.3,0,0,368.23,10.36,London,11,4,2.43,14.72
ORD0079822,65,New,Cafe,Indian,12.89,104,182.5,2,Cloudy,Medium,3.6,1,0,158.13,81.48,Singapore,1,1,56.63,88.58
ORD0079823,50,New,Restaurant,Indian,14.19,59,39.66,7,Sunny,Medium,1.4,0,0,320.85,53.14,London,9,3,85.96,46.97
ORD0079824,70,New,Cloud Kitchen,Indian,1.61,38,237.71,5,Stormy,High,1.5,0,0,125.16,161.57,Sydney,11,4,66.46,47.31
ORD0079825,37,Premium,Cloud Kitchen,Mexican,16.84,82,207.01,5,Stormy,Low,3.4,0,0,84.48,59.45,Mumbai,9,3,52.07,9.05
ORD0079826,43,Returning,Fast Food,Mexican,7.65,106,96.36,7,Stormy,Medium,3.7,0,0,443.83,129.59,New York,8,3,53.6,82.87
ORD0079827,60,Returning,Fast Food,Italian,17.98,15,243.53,13,Cloudy,Medium,3.7,0,0,472.91,181.46,Mumbai,6,2,52.79,26.66
ORD0079828,40,New,Cloud Kitchen,Italian,10.1,88,259.17,7,Sunny,Medium,3.2,0,0,486.05,96.77,London,8,3,85.49,46.89
ORD0079829,37,Returning,Restaurant,Italian,8.93,114,194.6,14,Rainy,Low,2.5,0,0,130.28,94.76,London,5,2,33.54,88.69
ORD0079830,49,Premium,Fast Food,Mexican,2.05,56,177.43,7,Rainy,Medium,4.8,1,0,65.54,63.14,Singapore,9,3,55.59,43.07
ORD0079831,74,Premium,Restaurant,Chinese,24.25,10,226.25,6,Cloudy,Low,3.3,0,0,150.2,148.41,Sydney,9,3,82.68,96.79
ORD0079832,72,New,Fast Food,Indian,13.91,106,69.1,5,Stormy,Medium,1.8,0,0,171.76,158.59,New York,6,2,49.18,23.88
ORD0079833,48,Returning,Cafe,Italian,19.65,14,142.54,12,Cloudy,High,3.3,0,0,254.46,100.33,Singapore,5,2,16.76,63.76
ORD0079834,47,Premium,Cafe,Mexican,3.88,83,236.35,11,Stormy,Medium,2.7,0,0,493.8,105.68,Sydney,9,3,10.04,75.7
ORD0079835,44,Returning,Cafe,Indian,9.59,11,94.81,1,Stormy,Low,4.3,0,0,291.89,110.39,London,9,3,8.28,99.56
ORD0079836,62,Premium,Fast Food,Mexican,15.97,43,237.82,9,Stormy,Low,4.6,1,0,15.05,182.72,London,6,2,47.22,68.67
ORD0079837,67,Premium,Fast Food,Indian,4.69,94,183.29,9,Cloudy,Low,1.7,0,0,366,-10.3,Sydney,7,3,61.3,89.13
ORD0079838,38,Premium,Cafe,Chinese,9.13,32,135.51,2,Sunny,Low,3.7,0,0,132.37,196.98,Sydney,12,4,47.18,10.31
ORD0079839,18,Premium,Restaurant,Indian,3.07,56,133.93,13,Sunny,Low,2.7,0,0,22.11,168.83,Mumbai,5,2,47.08,43.89
ORD0079840,68,Returning,Cafe,Chinese,16.94,26,205.93,5,Rainy,High,3.6,0,0,53.45,11.06,London,3,1,99.25,1.03
ORD0079841,22,New,Fast Food,Chinese,5.9,27,130.02,7,Rainy,High,3.9,0,0,462.84,21.43,London,7,3,7.36,56.21
ORD0079842,36,Premium,Cloud Kitchen,Chinese,7.66,97,194.28,10,Rainy,Medium,1.6,0,0,21.19,187.84,Mumbai,4,2,90.94,20.39
ORD0079843,24,New,Cafe,Chinese,9.27,11,83.89,4,Sunny,Low,3.1,0,0,54.68,107.02,Singapore,10,4,8.55,5.63
ORD0079844,48,New,Cafe,Indian,9.68,65,180.94,1,Cloudy,Medium,1.4,0,0,418.39,34.92,Mumbai,2,1,5.81,9.95
ORD0079845,50,Returning,Cafe,Mexican,5.85,37,120.34,2,Sunny,High,3.5,0,0,102.27,122.59,New York,6,2,15.18,78.81
ORD0079846,36,Returning,Cafe,Italian,15.51,50,218.85,5,Stormy,Medium,3.1,0,0,398.2,59.93,New York,12,4,99,72.23
ORD0079847,39,New,Cloud Kitchen,Mexican,12.99,57,75.9,14,Stormy,Medium,1.4,0,0,83.83,2.21,Mumbai,1,1,71.05,39.79
ORD0079848,54,Premium,Restaurant,Italian,6.54,107,50.24,14,Stormy,Low,3.3,0,0,222.27,67.92,Sydney,4,2,20.14,7.38
ORD0079849,22,Premium,Restaurant,Chinese,11.01,52,130.97,14,Rainy,High,3.7,0,0,458.55,156.79,Singapore,2,1,95.2,17.92
ORD0079850,24,New,Restaurant,Chinese,8.29,46,143.59,12,Rainy,Medium,2,0,0,137.94,75.67,New York,8,3,38.39,39.66
ORD0079851,49,New,Fast Food,Chinese,19.63,67,228.21,9,Rainy,Low,1.2,1,0,148.46,112.27,New York,4,2,3.96,2.15
ORD0079852,22,Returning,Fast Food,Indian,12.52,106,293.39,7,Rainy,High,3.8,0,1,148.67,149.32,Sydney,12,4,80.97,40.03
ORD0079853,44,Returning,Cloud Kitchen,Chinese,1.4,42,194.31,8,Sunny,High,3,0,0,321.27,-11.28,London,1,1,85.63,8
ORD0079854,67,Premium,Fast Food,Mexican,12.71,87,36.29,2,Stormy,Low,1.5,0,0,188.85,16.46,Sydney,4,2,6.38,5.41
ORD0079855,27,Premium,Restaurant,Indian,21.1,85,51.38,4,Rainy,Low,2.5,0,0,336.68,123.15,Sydney,8,3,48.17,68.09
ORD0079856,59,New,Cafe,Italian,3.33,99,162.74,6,Rainy,Low,1.7,0,0,39.16,84.15,London,11,4,71.36,92.25
ORD0079857,59,Returning,Cafe,Mexican,20.84,67,223.11,5,Cloudy,Low,2.8,0,0,19.9,47.06,Sydney,3,1,50.47,97.6
ORD0079858,51,Premium,Cafe,Mexican,11.97,70,66.77,7,Sunny,Medium,3.7,1,0,291.53,170.72,London,7,3,1.8,11.71
ORD0079859,18,Premium,Cloud Kitchen,Indian,17.56,19,204.53,1,Rainy,Low,3.1,0,0,363.39,23.47,London,8,3,99.42,3.89
ORD0079860,68,Premium,Cloud Kitchen,Chinese,19.87,80,196.39,13,Cloudy,Low,4.7,1,0,477.79,10.71,Sydney,12,4,36.31,76.58
ORD0079861,46,Premium,Cloud Kitchen,Indian,1.32,80,50.62,11,Cloudy,Medium,3.9,0,0,437.12,110.1,Mumbai,11,4,44.64,49.75
ORD0079862,47,Premium,Restaurant,Mexican,6.1,52,23.03,5,Rainy,Low,1.5,0,0,269.12,130.51,Sydney,6,2,65.38,75.86
ORD0079863,29,New,Fast Food,Italian,16.98,29,192.2,13,Stormy,High,1.9,0,0,135.54,-17.49,Mumbai,6,2,92.58,92.86
ORD0079864,59,Returning,Cloud Kitchen,Indian,12.01,70,24.63,1,Cloudy,Low,3,0,0,263.77,73.3,Mumbai,11,4,40.75,36.81
ORD0079865,51,Returning,Restaurant,Mexican,6.68,57,225.15,14,Stormy,Low,2,1,0,405.9,83.36,Mumbai,10,4,21.95,25.7
ORD0079866,56,Returning,Cloud Kitchen,Italian,9.69,30,152.16,12,Rainy,Medium,1.8,0,0,60.69,54.69,Sydney,8,3,68.56,91.98
ORD0079867,43,Premium,Fast Food,Mexican,10.46,107,49.58,10,Stormy,High,3.9,0,0,360.11,176.97,London,4,2,62.18,96.67
ORD0079868,37,New,Cafe,Indian,9.54,27,56.24,2,Cloudy,High,2.8,0,0,374.96,-5.49,Singapore,3,1,75.89,94.83
ORD0079869,55,New,Restaurant,Mexican,23.57,63,180.2,14,Rainy,Low,5,0,0,48.42,-11.39,London,2,1,4.36,24.19
ORD0079870,62,Premium,Cafe,Italian,19.93,28,122.06,14,Rainy,Medium,3.1,0,0,140.38,127.79,Sydney,6,2,67.9,10.09
ORD0079871,48,New,Fast Food,Chinese,22.75,57,299.62,9,Stormy,High,1.1,0,0,62.04,61.29,Sydney,2,1,60.12,38.32
ORD0079872,29,Premium,Cloud Kitchen,Mexican,4.61,11,18.74,7,Rainy,Low,4.6,1,0,180.64,169.74,Sydney,12,4,33.97,75.92
ORD0079873,28,Returning,Cloud Kitchen,Chinese,23.87,49,87.4,4,Sunny,High,3.9,0,0,162.24,105.72,New York,11,4,52.52,72.05
ORD0079874,53,New,Fast Food,Mexican,23.8,75,57.37,8,Cloudy,Medium,3,0,0,145.6,79.22,New York,4,2,45.28,37.07
ORD0079875,25,New,Fast Food,Italian,22.44,116,34.48,1,Rainy,Medium,2,0,0,198.68,172.37,Mumbai,4,2,29.31,91.51
ORD0079876,53,Returning,Cloud Kitchen,Italian,18.5,80,279.35,2,Sunny,Medium,2.7,1,0,46.77,68.15,Singapore,12,4,50.38,33.35
ORD0079877,34,Premium,Cafe,Italian,22.15,14,216.58,14,Sunny,Medium,1.4,0,0,160.88,121.75,London,3,1,99.66,99.09
ORD0079878,46,New,Restaurant,Chinese,24.4,68,267.11,2,Stormy,High,4,0,1,111.34,176.33,Mumbai,3,1,65.58,29.88
ORD0079879,61,Returning,Restaurant,Chinese,15.84,52,118.63,11,Stormy,Medium,3.1,0,0,109.18,40.14,London,11,4,36.23,23.02
ORD0079880,26,Returning,Fast Food,Indian,3.07,96,95.94,8,Sunny,Low,3,0,0,331.7,160.08,New York,10,4,20.5,85.23
ORD0079881,21,New,Cafe,Indian,3.23,15,205.84,12,Cloudy,Low,1.3,0,0,417.06,-8.08,Mumbai,9,3,81.32,20.29
ORD0079882,37,Returning,Restaurant,Italian,9.56,18,30.38,6,Sunny,Medium,1.2,0,0,121.26,179.66,Sydney,12,4,39.93,1.05
ORD0079883,49,Returning,Cloud Kitchen,Italian,4.03,106,119.89,7,Stormy,High,1.4,0,0,28.61,0.86,Mumbai,8,3,14.74,24.58
ORD0079884,21,Returning,Cafe,Chinese,23.53,74,206.47,14,Cloudy,Medium,2,0,0,286.14,15.47,New York,4,2,55.07,94.57
ORD0079885,26,New,Restaurant,Chinese,3.41,48,74.63,13,Stormy,Medium,1.2,0,1,462.17,196.86,Mumbai,9,3,52.64,79.81
ORD0079886,65,Premium,Cafe,Italian,19.04,32,130.8,11,Stormy,Medium,1.5,0,0,442.09,-18.78,Sydney,5,2,32.09,31.45
ORD0079887,45,Premium,Fast Food,Indian,18.34,27,148.17,14,Stormy,High,2.3,0,0,485.88,110.41,Mumbai,9,3,62.14,86.47
ORD0079888,60,New,Restaurant,Mexican,0.63,34,14.22,3,Rainy,Medium,3.5,0,0,308.94,152.85,Singapore,6,2,35.31,19.57
ORD0079889,50,Returning,Cloud Kitchen,Italian,20.76,108,111.99,7,Cloudy,Low,4.1,0,0,354.64,-5.16,London,7,3,84.14,77.75
ORD0079890,57,Returning,Cloud Kitchen,Mexican,7.59,63,107.46,6,Cloudy,Low,2.8,0,0,443.32,157.43,Sydney,9,3,19.47,68.75
ORD0079891,22,Premium,Cloud Kitchen,Chinese,4.25,51,103.5,10,Stormy,High,3.3,0,0,461.74,-8.66,Sydney,3,1,96.12,60.84
ORD0079892,43,Returning,Cloud Kitchen,Mexican,20.19,73,165.91,6,Rainy,Low,2.2,0,0,345.99,57.51,Mumbai,8,3,49.02,65.44
ORD0079893,57,Returning,Fast Food,Mexican,19.8,82,65.41,14,Rainy,High,4.6,1,1,138.35,126.05,New York,7,3,98.18,26.52
ORD0079894,73,New,Restaurant,Mexican,12.38,108,217.39,11,Sunny,High,1.2,0,0,326.03,140.83,Sydney,12,4,54.39,0.86
ORD0079895,60,Premium,Cafe,Mexican,6.24,103,210.31,8,Cloudy,Low,4.3,1,0,159,153.72,London,9,3,37.69,53.27
ORD0079896,71,New,Fast Food,Indian,13.16,37,68.36,6,Rainy,Medium,3.7,0,0,304.64,63.19,Singapore,6,2,36.25,84.6
ORD0079897,71,New,Fast Food,Chinese,18.07,44,243.14,11,Cloudy,Low,1.1,0,0,426.46,-7.16,New York,6,2,46.07,73.89
ORD0079898,72,Premium,Cafe,Italian,17.12,14,26.19,12,Rainy,High,2.8,0,0,192.04,49.6,Mumbai,9,3,27.18,11.39
ORD0079899,47,New,Cafe,Chinese,16.7,113,288.16,14,Stormy,Medium,2.5,0,0,323.67,68.61,Singapore,3,1,47.17,27.24
ORD0079900,74,Premium,Cafe,Chinese,21.85,93,234.03,3,Cloudy,Low,3.5,0,0,72.01,185.61,Sydney,6,2,92.84,18.91
ORD0079901,43,Returning,Cloud Kitchen,Chinese,12.33,94,34.08,6,Sunny,Medium,4.7,0,0,103.54,149.35,London,11,4,70.39,82.84
ORD0079902,43,Returning,Cloud Kitchen,Italian,3.58,78,209.46,3,Sunny,High,4.9,0,1,306.48,23.8,New York,2,1,60.16,87.15
ORD0079903,37,Premium,Cafe,Chinese,22.74,101,23.71,3,Cloudy,High,4.1,0,0,395.27,85.84,Singapore,8,3,66.4,74.83
ORD0079904,36,Returning,Cafe,Indian,8.14,83,273.47,13,Sunny,High,1.2,0,0,195.87,167.58,London,1,1,42.36,73.19
ORD0079905,18,Premium,Cloud Kitchen,Chinese,9.36,93,20.48,13,Stormy,Medium,3.1,0,0,118.07,117.39,Singapore,2,1,55.22,73.34
ORD0079906,32,Returning,Cloud Kitchen,Chinese,14.88,58,216,1,Cloudy,High,3.3,0,0,19.79,18.15,Singapore,4,2,95.57,39.2
ORD0079907,34,New,Restaurant,Chinese,2.63,106,139.81,1,Rainy,High,4.7,1,0,295.15,187.21,New York,1,1,26.24,23.56
ORD0079908,26,Returning,Cafe,Chinese,21.3,86,79.92,7,Stormy,High,1.1,0,0,262.03,63.29,Sydney,5,2,32.28,39.43
ORD0079909,28,Premium,Cloud Kitchen,Italian,18.77,95,8.46,9,Stormy,High,2.6,0,0,133.42,-9.42,London,6,2,3.77,67.24
ORD0079910,26,New,Cafe,Indian,22.65,45,72.41,3,Cloudy,Low,2.2,0,0,337.74,3.95,Mumbai,10,4,60.31,72.56
ORD0079911,52,New,Fast Food,Indian,19.88,39,95.77,2,Sunny,Medium,2.2,0,0,428.51,154.14,London,1,1,53.7,28.23
ORD0079912,59,Returning,Fast Food,Italian,24.33,36,294.43,8,Stormy,Low,4.3,0,0,416.62,88.93,New York,3,1,11.34,81.8
ORD0079913,63,New,Cloud Kitchen,Mexican,23.86,42,137.65,2,Cloudy,High,1.5,0,0,39.41,132.99,London,3,1,82.13,27.16
ORD0079914,52,Premium,Restaurant,Mexican,11.12,71,190.86,12,Rainy,Medium,4.9,0,0,83.09,81.34,New York,10,4,90.48,73.84
ORD0079915,67,New,Fast Food,Mexican,7.65,32,135.76,11,Sunny,Medium,2.4,0,0,355.35,188.69,Singapore,12,4,22.13,16.45
ORD0079916,32,New,Cafe,Chinese,22.03,63,124.21,2,Stormy,High,1.1,0,0,100.12,172.32,London,5,2,1.6,95.88
ORD0079917,37,Returning,Restaurant,Mexican,9.71,20,129.13,7,Rainy,High,2.2,0,0,185.85,12.21,Sydney,9,3,71.34,93.7
ORD0079918,31,Returning,Fast Food,Chinese,0.56,108,295.85,8,Cloudy,Medium,1.1,0,0,496.33,112.96,London,12,4,39.72,94.14
ORD0079919,45,New,Cafe,Indian,8.86,117,28.73,1,Stormy,Low,2.6,0,0,498.47,149.15,Mumbai,11,4,23.88,69.8
ORD0079920,45,Premium,Cafe,Mexican,21.55,72,112.85,11,Stormy,High,1.6,0,0,222.26,85.28,Mumbai,8,3,6.51,6.13
ORD0079921,53,Returning,Cafe,Italian,23.75,25,163.59,13,Stormy,Medium,2,0,0,123.07,91.04,Singapore,10,4,16.36,59.92
ORD0079922,38,Returning,Cafe,Chinese,1.39,100,25.94,13,Stormy,Medium,4.4,0,1,467.03,74.29,Singapore,7,3,14.87,5.81
ORD0079923,18,New,Restaurant,Chinese,4.76,76,293.62,9,Sunny,High,1.9,0,0,120.44,192.76,Sydney,10,4,79.63,90.32
ORD0079924,62,New,Fast Food,Chinese,12.59,45,124.18,9,Cloudy,Medium,2.5,0,0,338.51,195.47,New York,4,2,54.76,88.26
ORD0079925,35,Returning,Restaurant,Chinese,12.54,69,18.73,8,Cloudy,High,1.2,0,0,474.38,49.48,Sydney,6,2,81.14,79.07
ORD0079926,25,New,Restaurant,Indian,24.83,107,160.56,9,Cloudy,High,4.7,0,0,70.41,61,London,9,3,90.77,51.83
ORD0079927,49,New,Fast Food,Mexican,5.15,110,24.14,5,Sunny,Low,1.4,0,0,469.38,-11.06,Singapore,7,3,72.25,62.99
ORD0079928,33,Premium,Fast Food,Indian,3.44,32,128.15,5,Rainy,Low,4.8,0,0,209.16,68.46,Singapore,4,2,92.97,80.33
ORD0079929,52,Returning,Restaurant,Mexican,14.15,24,124.23,8,Stormy,High,1.1,0,0,173.15,157,New York,4,2,62.64,74.52
ORD0079930,67,Premium,Cafe,Italian,7.29,22,271.14,4,Cloudy,High,1.5,0,0,173.89,140.38,New York,4,2,64.46,14.09
ORD0079931,59,New,Cafe,Mexican,24.14,98,154.92,5,Rainy,Medium,2.7,0,0,206.33,-0.2,Mumbai,6,2,62.2,9.07
ORD0079932,41,New,Fast Food,Indian,8.38,33,291.81,4,Cloudy,Medium,1.3,0,0,32.25,95.72,London,3,1,12.65,2.09
ORD0079933,50,New,Restaurant,Chinese,15.65,19,76.56,5,Cloudy,High,3.3,0,0,321.02,183.68,Sydney,6,2,45.3,87.66
ORD0079934,65,Premium,Restaurant,Chinese,10.88,89,134.4,3,Cloudy,High,2.3,0,1,467.02,91.85,Singapore,2,1,84.84,37.85
ORD0079935,23,Returning,Fast Food,Indian,19.82,50,122.33,12,Sunny,Medium,1.2,1,0,239.57,115.32,Singapore,11,4,69.86,87.24
ORD0079936,66,Returning,Cafe,Italian,20.4,114,251.66,11,Stormy,Medium,4.6,0,0,95,95.78,London,5,2,88.48,56.46
ORD0079937,66,New,Cloud Kitchen,Mexican,16.82,44,189.13,6,Stormy,Low,1.9,0,0,495.35,93.34,London,10,4,95.92,37.94
ORD0079938,51,Premium,Restaurant,Italian,13.36,88,87.07,3,Cloudy,High,4.8,0,0,76.12,110.42,London,9,3,22.2,9.96
ORD0079939,38,Premium,Cafe,Italian,6.31,47,289.13,14,Cloudy,High,2.2,0,0,416.88,108.95,Sydney,7,3,50.16,60.46
ORD0079940,36,New,Fast Food,Italian,16.43,98,277.11,8,Stormy,Medium,2.2,0,1,84.74,1.67,Sydney,2,1,57.57,48.64
ORD0079941,39,New,Cloud Kitchen,Mexican,9.79,25,117.8,13,Cloudy,High,3.7,0,0,433.26,65.45,Sydney,11,4,28.91,70.02
ORD0079942,48,Returning,Cloud Kitchen,Indian,4.6,109,114.37,1,Sunny,High,3.1,0,0,166.42,117.31,London,5,2,58.09,97.83
ORD0079943,18,Returning,Restaurant,Italian,5.97,52,280.5,8,Stormy,Low,1.8,0,0,273.36,112,New York,12,4,94.87,87.49
ORD0079944,34,New,Cafe,Indian,2.86,78,294.02,11,Stormy,Medium,1.2,0,1,151.38,-12.24,Singapore,11,4,65.01,59.83
ORD0079945,39,Returning,Restaurant,Chinese,17.52,93,218.08,4,Sunny,Medium,1.4,0,0,460.75,193.78,New York,8,3,5.18,15.87
ORD0079946,48,Premium,Cafe,Chinese,7.57,59,257.19,3,Sunny,Low,4.8,0,0,58.76,82.85,New York,1,1,69.28,44.46
ORD0079947,40,New,Cloud Kitchen,Indian,23.11,58,92.56,7,Sunny,Medium,2.6,0,0,387.78,113.41,Mumbai,9,3,71.19,82.4
ORD0079948,19,Returning,Restaurant,Indian,16.41,93,201.99,7,Rainy,Low,2.9,0,0,365.26,-1.9,Singapore,5,2,85.78,2.99
ORD0079949,32,Returning,Restaurant,Indian,14.26,57,48.15,1,Sunny,High,4.7,0,0,408.52,137.19,New York,2,1,10.96,3.05
ORD0079950,66,New,Cloud Kitchen,Chinese,5.62,62,150.79,8,Sunny,Low,1.1,0,1,151.03,89.74,Mumbai,11,4,18.85,17.96
ORD0079951,63,Premium,Cafe,Chinese,3.6,42,186.85,5,Rainy,Medium,4.6,0,0,415.13,130.39,Mumbai,8,3,99.9,80.77
ORD0079952,47,Premium,Cafe,Italian,20.62,50,22.31,13,Rainy,High,3,0,0,363.56,-14.09,London,9,3,56.87,16.92
ORD0079953,57,Premium,Cafe,Indian,0.71,48,270.84,6,Sunny,Low,2.1,0,0,435.15,45.6,Singapore,2,1,34.26,74.64
ORD0079954,34,New,Cafe,Chinese,6.9,90,56.22,1,Stormy,Low,1.8,0,0,155.34,184.74,New York,10,4,30.72,60.95
ORD0079955,43,New,Fast Food,Italian,20.24,90,50.47,2,Sunny,Low,4,0,0,118.35,132.84,New York,10,4,86.03,65.82
ORD0079956,72,New,Restaurant,Italian,3.49,23,158.74,9,Rainy,Medium,2.3,1,0,321.81,19.87,Mumbai,3,1,51.9,47.53
ORD0079957,55,New,Restaurant,Mexican,20.45,110,165.86,8,Rainy,Medium,3.5,0,1,343.39,197.09,London,7,3,88.6,10.25
ORD0079958,71,Premium,Fast Food,Indian,16.45,16,153.74,8,Cloudy,High,3.3,0,0,88.89,76.09,New York,5,2,86.33,55.64
ORD0079959,38,Returning,Restaurant,Mexican,6.93,66,144.82,6,Rainy,Low,3.2,1,0,352.32,181.4,London,5,2,59.87,44.69
ORD0079960,72,Returning,Cloud Kitchen,Chinese,19.42,98,25.46,1,Cloudy,High,3.7,0,0,330.1,-18.49,Sydney,11,4,66.77,59.79
ORD0079961,70,Returning,Cloud Kitchen,Mexican,16.58,48,122.09,1,Rainy,Low,2.2,0,0,447.99,-1.98,New York,6,2,47.76,43.41
ORD0079962,72,Premium,Restaurant,Mexican,22.6,13,237.98,9,Sunny,Low,4.2,0,0,458.02,116,London,10,4,7.4,86.2
ORD0079963,40,Premium,Restaurant,Indian,10.94,61,62.1,1,Sunny,Medium,4.3,0,0,429.26,104.81,Sydney,12,4,96.17,18.44
ORD0079964,42,New,Restaurant,Italian,12.52,66,7.99,13,Rainy,High,1.5,0,0,326.49,147.79,Singapore,7,3,34.48,21.81
ORD0079965,72,Returning,Cafe,Indian,23.64,23,56.9,8,Rainy,Medium,1.8,0,0,211.33,-19.52,Sydney,10,4,18.15,15.27
ORD0079966,35,Returning,Restaurant,Italian,0.94,70,44.5,10,Stormy,Low,1.8,0,0,374.54,84.54,Sydney,6,2,90.92,86.36
ORD0079967,64,Returning,Restaurant,Italian,8.97,33,37.34,8,Stormy,Low,3.7,0,0,469.78,-9.51,Singapore,12,4,63.55,80.17
ORD0079968,38,Premium,Fast Food,Italian,15.69,85,282.4,12,Stormy,Medium,4.6,0,0,371.24,197.27,Singapore,4,2,57.68,15.14
ORD0079969,49,New,Restaurant,Indian,9.85,103,59.29,11,Sunny,Medium,4.4,0,0,111.46,62.99,London,8,3,78.04,92.36
ORD0079970,38,Returning,Cloud Kitchen,Chinese,20.69,74,94.31,2,Stormy,Medium,4.3,0,0,259.9,175.86,London,2,1,4.58,77.62
ORD0079971,39,Premium,Restaurant,Indian,19.82,103,228.59,3,Rainy,Low,1.8,0,0,391.66,-4.05,Mumbai,4,2,67.54,46.8
